Date,Open,High,Low,Close,Volume,Adj Close
2015-12-18,3767.91,3767.91,3767.91,3767.91,000,3767.91
2015-12-17,3755.89,3755.89,3755.89,3755.89,000,3755.89
2015-12-16,3685.44,3685.44,3685.44,3685.44,000,3685.44
2015-12-15,3694.39,3694.39,3694.39,3694.39,000,3694.39
2015-12-14,3711.32,3711.32,3711.32,3711.32,000,3711.32
2015-12-11,3608.06,3608.06,3608.06,3608.06,000,3608.06
2015-12-10,3623.08,3623.08,3623.08,3623.08,000,3623.08
2015-12-09,3635.94,3635.94,3635.94,3635.94,000,3635.94
2015-12-08,3623.02,3623.02,3623.02,3623.02,000,3623.02
2015-12-07,3687.61,3687.61,3687.61,3687.61,000,3687.61
2015-12-04,3677.59,3677.59,3677.59,3677.59,000,3677.59
2015-12-03,3749.30,3749.30,3749.30,3749.30,000,3749.30
2015-12-02,3721.96,3721.96,3721.96,3721.96,000,3721.96
2015-12-01,3591.70,3591.70,3591.70,3591.70,000,3591.70
2015-11-30,3566.41,3566.41,3566.41,3566.41,000,3566.41
2015-11-27,3556.99,3556.99,3556.99,3556.99,000,3556.99
2015-11-26,3759.43,3759.43,3759.43,3759.43,000,3759.43
2015-11-25,3781.61,3781.61,3781.61,3781.61,000,3781.61
2015-11-24,3753.89,3753.89,3753.89,3753.89,000,3753.89
2015-11-23,3753.33,3753.33,3753.33,3753.33,000,3753.33
2015-11-20,3774.38,3774.38,3774.38,3774.38,000,3774.38
2015-11-19,3774.97,3774.97,3774.97,3774.97,000,3774.97
2015-11-18,3715.58,3715.58,3715.58,3715.58,000,3715.58
2015-11-17,3758.39,3758.39,3758.39,3758.39,000,3758.39
2015-11-16,3764.13,3764.13,3764.13,3764.13,000,3764.13
2015-11-13,3746.24,3746.24,3746.24,3746.24,000,3746.24
2015-11-12,3795.32,3795.32,3795.32,3795.32,000,3795.32
2015-11-11,3833.65,3833.65,3833.65,3833.65,000,3833.65
2015-11-10,3833.24,3833.24,3833.24,3833.24,000,3833.24
2015-11-09,3840.35,3840.35,3840.35,3840.35,000,3840.35
2015-11-06,3793.37,3793.37,3793.37,3793.37,000,3793.37
2015-11-05,3705.97,3705.97,3705.97,3705.97,000,3705.97
2015-11-04,3628.54,3628.54,3628.54,3628.54,000,3628.54
2015-11-03,3465.49,3465.49,3465.49,3465.49,000,3465.49
2015-11-02,3475.96,3475.96,3475.96,3475.96,000,3475.96
2015-10-30,3534.08,3534.08,3534.08,3534.08,000,3534.08
2015-10-29,3533.31,3533.31,3533.31,3533.31,000,3533.31
2015-10-28,3524.92,3524.92,3524.92,3524.92,000,3524.92
2015-10-27,3592.88,3592.88,3592.88,3592.88,000,3592.88
2015-10-26,3589.26,3589.26,3589.26,3589.26,000,3589.26
2015-10-23,3571.24,3571.24,3571.24,3571.24,000,3571.24
2015-10-22,3524.53,3524.53,3524.53,3524.53,000,3524.53
2015-10-21,3473.25,3473.25,3473.25,3473.25,000,3473.25
2015-10-20,3577.70,3577.70,3577.70,3577.70,000,3577.70
2015-10-19,3534.18,3534.18,3534.18,3534.18,000,3534.18
2015-10-16,3534.06,3534.06,3534.06,3534.06,000,3534.06
2015-10-15,3486.81,3486.81,3486.81,3486.81,000,3486.81
2015-10-14,3406.11,3406.11,3406.11,3406.11,000,3406.11
2015-10-13,3445.04,3445.04,3445.04,3445.04,000,3445.04
2015-10-12,3447.69,3447.69,3447.69,3447.69,000,3447.69
2015-10-09,3340.12,3340.12,3340.12,3340.12,000,3340.12
2015-10-08,3296.48,3296.48,3296.48,3296.48,000,3296.48
2015-09-30,3202.95,3202.95,3202.95,3202.95,000,3202.95
2015-09-29,3178.85,3178.85,3178.85,3178.85,000,3178.85
2015-09-28,3242.75,3242.75,3242.75,3242.75,000,3242.75
2015-09-25,3231.95,3231.95,3231.95,3231.95,000,3231.95
2015-09-24,3285.00,3285.00,3285.00,3285.00,000,3285.00
2015-09-23,3263.03,3263.03,3263.03,3263.03,000,3263.03
2015-09-22,3339.03,3339.03,3339.03,3339.03,000,3339.03
2015-09-21,3308.25,3308.25,3308.25,3308.25,000,3308.25
2015-09-18,3251.27,3251.27,3251.27,3251.27,000,3251.27
2015-09-17,3237.00,3237.00,3237.00,3237.00,000,3237.00
2015-09-16,3309.25,3309.25,3309.25,3309.25,000,3309.25
2015-09-15,3152.23,3152.23,3152.23,3152.23,000,3152.23
2015-09-14,3281.13,3281.13,3281.13,3281.13,000,3281.13
2015-09-11,3347.19,3347.19,3347.19,3347.19,000,3347.19
2015-09-10,3357.56,3357.56,3357.56,3357.56,000,3357.56
2015-09-09,3399.30,3399.30,3399.30,3399.30,000,3399.30
2015-09-08,3334.02,3334.02,3334.02,3334.02,000,3334.02
2015-09-07,3250.49,3250.49,3250.49,3250.49,000,3250.49
2015-09-03,3365.83,3365.83,3365.83,3365.83,000,3365.83
2015-09-02,3365.83,3365.83,3365.83,3365.83,000,3365.83
2015-09-01,3362.08,3362.08,3362.08,3362.08,000,3362.08
2015-08-31,3366.54,3366.54,3366.54,3366.54,000,3366.54
2015-08-28,3342.29,3342.29,3342.29,3342.29,000,3342.29
2015-08-27,3205.64,3205.64,3205.64,3205.64,000,3205.64
2015-08-26,3025.69,3025.69,3025.69,3025.69,000,3025.69
2015-08-25,3042.93,3042.93,3042.93,3042.93,000,3042.93
2015-08-24,3275.53,3275.53,3275.53,3275.53,000,3275.53
2015-08-21,3589.54,3589.54,3589.54,3589.54,000,3589.54
2015-08-20,3761.45,3761.45,3761.45,3761.45,000,3761.45
2015-08-19,3886.14,3886.14,3886.14,3886.14,000,3886.14
2015-08-18,3825.41,3825.41,3825.41,3825.41,000,3825.41
2015-08-17,4077.87,4077.87,4077.87,4077.87,000,4077.87
2015-08-14,4073.54,4073.54,4073.54,4073.54,000,4073.54
2015-08-13,4075.46,4075.46,4075.46,4075.46,000,4075.46
2015-08-12,4016.13,4016.13,4016.13,4016.13,000,4016.13
2015-08-11,4066.67,4066.67,4066.67,4066.67,000,4066.67
2015-08-10,4084.36,4084.36,4084.36,4084.36,000,4084.36
2015-08-07,3906.95,3906.95,3906.95,3906.95,000,3906.95
2015-08-06,3831.85,3831.85,3831.85,3831.85,000,3831.85
2015-08-05,3866.90,3866.90,3866.90,3866.90,000,3866.90
2015-08-04,3948.16,3948.16,3948.16,3948.16,000,3948.16
2015-08-03,3829.24,3829.24,3829.24,3829.24,000,3829.24
2015-07-31,3816.70,3816.70,3816.70,3816.70,000,3816.70
2015-07-30,3815.41,3815.41,3815.41,3815.41,000,3815.41
2015-07-29,3930.38,3930.38,3930.38,3930.38,000,3930.38
2015-07-28,3811.09,3811.09,3811.09,3811.09,000,3811.09
2015-07-27,3818.73,3818.73,3818.73,3818.73,000,3818.73
2015-07-24,4176.28,4176.28,4176.28,4176.28,000,4176.28
2015-07-23,4250.81,4250.81,4250.81,4250.81,000,4250.81
2015-07-22,4157.16,4157.16,4157.16,4157.16,000,4157.16
2015-07-21,4166.01,4166.01,4166.01,4166.01,000,4166.01
2015-07-20,4160.61,4160.61,4160.61,4160.61,000,4160.61
2015-07-17,4151.50,4151.50,4151.50,4151.50,000,4151.50
2015-07-16,3997.36,3997.36,3997.36,3997.36,000,3997.36
2015-07-15,3966.76,3966.76,3966.76,3966.76,000,3966.76
2015-07-14,4112.15,4112.15,4112.15,4112.15,000,4112.15
2015-07-13,4211.81,4211.81,4211.81,4211.81,000,4211.81
2015-07-10,4106.56,4106.56,4106.56,4106.56,000,4106.56
2015-07-09,3897.63,3897.63,3897.63,3897.63,000,3897.63
2015-07-08,3663.04,3663.04,3663.04,3663.04,000,3663.04
2015-07-07,3928.00,3928.00,3928.00,3928.00,000,3928.00
2015-07-06,3998.54,3998.54,3998.54,3998.54,000,3998.54
2015-07-03,3885.92,3885.92,3885.92,3885.92,000,3885.92
2015-07-02,4108.00,4108.00,4108.00,4108.00,000,4108.00
2015-07-01,4253.02,4253.02,4253.02,4253.02,000,4253.02
2015-06-30,4473.00,4473.00,4473.00,4473.00,000,4473.00
2015-06-29,4191.55,4191.55,4191.55,4191.55,000,4191.55
2015-06-26,4336.19,4336.19,4336.19,4336.19,000,4336.19
2015-06-25,4706.52,4706.52,4706.52,4706.52,000,4706.52
2015-06-24,4880.13,4880.13,4880.13,4880.13,000,4880.13
2015-06-23,4786.09,4786.09,4786.09,4786.09,000,4786.09
2015-06-19,4637.05,4637.05,4637.05,4637.05,000,4637.05
2015-06-18,4930.55,4930.55,4930.55,4930.55,000,4930.55
2015-06-17,5138.83,5138.83,5138.83,5138.83,000,5138.83
2015-06-16,5064.82,5064.82,5064.82,5064.82,000,5064.82
2015-06-15,5221.17,5221.17,5221.17,5221.17,000,5221.17
2015-06-12,5335.12,5335.12,5335.12,5335.12,000,5335.12
2015-06-11,5306.59,5306.59,5306.59,5306.59,000,5306.59
2015-06-10,5309.11,5309.11,5309.11,5309.11,000,5309.11
2015-06-09,5317.46,5317.46,5317.46,5317.46,000,5317.46
2015-06-08,5353.75,5353.75,5353.75,5353.75,000,5353.75
2015-06-05,5230.55,5230.55,5230.55,5230.55,000,5230.55
2015-06-04,5181.42,5181.42,5181.42,5181.42,000,5181.42
2015-06-03,5143.59,5143.59,5143.59,5143.59,000,5143.59
2015-06-02,5161.87,5161.87,5161.87,5161.87,000,5161.87
2015-06-01,5076.18,5076.18,5076.18,5076.18,000,5076.18
2015-05-29,4840.83,4840.83,4840.83,4840.83,000,4840.83
2015-05-28,4834.01,4834.01,4834.01,4834.01,000,4834.01
2015-05-27,5181.43,5181.43,5181.43,5181.43,000,5181.43
2015-05-26,5198.92,5198.92,5198.92,5198.92,000,5198.92
2015-05-25,5099.50,5099.50,5099.50,5099.50,000,5099.50
2015-05-22,4951.33,4951.33,4951.33,4951.33,000,4951.33
2015-05-21,4840.98,4840.98,4840.98,4840.98,000,4840.98
2015-05-20,4754.92,4754.92,4754.92,4754.92,000,4754.92
2015-05-19,4731.22,4731.22,4731.22,4731.22,000,4731.22
2015-05-18,4575.14,4575.14,4575.14,4575.14,000,4575.14
2015-05-15,4617.47,4617.47,4617.47,4617.47,000,4617.47
2015-05-14,4700.78,4700.78,4700.78,4700.78,000,4700.78
2015-05-13,4718.44,4718.44,4718.44,4718.44,000,4718.44
2015-05-12,4747.42,4747.42,4747.42,4747.42,000,4747.42
2015-05-11,4690.53,4690.53,4690.53,4690.53,000,4690.53
2015-05-08,4558.40,4558.40,4558.40,4558.40,000,4558.40
2015-05-07,4470.09,4470.09,4470.09,4470.09,000,4470.09
2015-05-06,4553.33,4553.33,4553.33,4553.33,000,4553.33
2015-05-05,4596.84,4596.84,4596.84,4596.84,000,4596.84
2015-05-04,4787.74,4787.74,4787.74,4787.74,000,4787.74
2015-04-30,4749.89,4749.89,4749.89,4749.89,000,4749.89
2015-04-29,4774.33,4774.33,4774.33,4774.33,000,4774.33
2015-04-28,4741.86,4741.86,4741.86,4741.86,000,4741.86
2015-04-27,4807.59,4807.59,4807.59,4807.59,000,4807.59
2015-04-24,4702.64,4702.64,4702.64,4702.64,000,4702.64
2015-04-23,4740.89,4740.89,4740.89,4740.89,000,4740.89
2015-04-22,4739.81,4739.81,4739.81,4739.81,000,4739.81
2015-04-21,4619.16,4619.16,4619.16,4619.16,000,4619.16
2015-04-20,4521.92,4521.92,4521.92,4521.92,000,4521.92
2015-04-17,4596.14,4596.14,4596.14,4596.14,000,4596.14
2015-04-16,4513.55,4513.55,4513.55,4513.55,000,4513.55
2015-04-15,4380.51,4380.51,4380.51,4380.51,000,4380.51
2015-04-14,4438.18,4438.18,4438.18,4438.18,000,4438.18
2015-04-13,4421.07,4421.07,4421.07,4421.07,000,4421.07
2015-04-10,4344.42,4344.42,4344.42,4344.42,000,4344.42
2015-04-09,4262.14,4262.14,4262.14,4262.14,000,4262.14
2015-04-08,4295.80,4295.80,4295.80,4295.80,000,4295.80
2015-04-07,4260.04,4260.04,4260.04,4260.04,000,4260.04
2015-04-03,4170.54,4170.54,4170.54,4170.54,000,4170.54
2015-04-02,4124.78,4124.78,4124.78,4124.78,000,4124.78
2015-04-01,4123.90,4123.90,4123.90,4123.90,000,4123.90
2015-03-31,4051.20,4051.20,4051.20,4051.20,000,4051.20
2015-03-30,4088.18,4088.18,4088.18,4088.18,000,4088.18
2015-03-27,3971.70,3971.70,3971.70,3971.70,000,3971.70
2015-03-26,3950.00,3950.00,3950.00,3950.00,000,3950.00
2015-03-25,3940.41,3940.41,3940.41,3940.41,000,3940.41
2015-03-24,3973.05,3973.05,3973.05,3973.05,000,3973.05
2015-03-23,3972.06,3972.06,3972.06,3972.06,000,3972.06
2015-03-20,3892.57,3892.57,3892.57,3892.57,000,3892.57
2015-03-19,3839.74,3839.74,3839.74,3839.74,000,3839.74
2015-03-18,3846.05,3846.05,3846.05,3846.05,000,3846.05
2015-03-17,3757.12,3757.12,3757.12,3757.12,000,3757.12
2015-03-16,3705.67,3705.67,3705.67,3705.67,000,3705.67
2015-03-13,3617.66,3617.66,3617.66,3617.66,000,3617.66
2015-03-12,3592.84,3592.84,3592.84,3592.84,000,3592.84
2015-03-11,3524.65,3524.65,3524.65,3524.65,000,3524.65
2015-03-10,3520.61,3520.61,3520.61,3520.61,000,3520.61
2015-03-09,3537.75,3537.75,3537.75,3537.75,000,3537.75
2015-03-06,3478.52,3478.52,3478.52,3478.52,000,3478.52
2015-03-05,3496.34,3496.34,3496.34,3496.34,000,3496.34
2015-03-04,3530.82,3530.82,3530.82,3530.82,000,3530.82
2015-03-03,3507.90,3507.90,3507.90,3507.90,000,3507.90
2015-03-02,3601.26,3601.26,3601.26,3601.26,000,3601.26
2015-02-27,3572.84,3572.84,3572.84,3572.84,000,3572.84
2015-02-26,3566.29,3566.29,3566.29,3566.29,000,3566.29
2015-02-25,3478.73,3478.73,3478.73,3478.73,000,3478.73
2015-02-17,3522.32,3522.32,3522.32,3522.32,000,3522.32
2015-02-16,3499.48,3499.48,3499.48,3499.48,000,3499.48
2015-02-13,3469.83,3469.83,3469.83,3469.83,000,3469.83
2015-02-12,3442.87,3442.87,3442.87,3442.87,000,3442.87
2015-02-11,3434.12,3434.12,3434.12,3434.12,000,3434.12
2015-02-10,3406.94,3406.94,3406.94,3406.94,000,3406.94
2015-02-09,3345.92,3345.92,3345.92,3345.92,000,3345.92
2015-02-06,3312.42,3312.42,3312.42,3312.42,000,3312.42
2015-02-05,3366.95,3366.95,3366.95,3366.95,000,3366.95
2015-02-04,3401.77,3401.77,3401.77,3401.77,000,3401.77
2015-02-03,3437.45,3437.45,3437.45,3437.45,000,3437.45
2015-02-02,3353.96,3353.96,3353.96,3353.96,000,3353.96
2015-01-30,3434.39,3434.39,3434.39,3434.39,000,3434.39
2015-01-29,3481.80,3481.80,3481.80,3481.80,000,3481.80
2015-01-28,3525.32,3525.32,3525.32,3525.32,000,3525.32
2015-01-27,3574.93,3574.93,3574.93,3574.93,000,3574.93
2015-01-26,3607.99,3607.99,3607.99,3607.99,000,3607.99
2015-01-23,3571.73,3571.73,3571.73,3571.73,000,3571.73
2015-01-22,3567.61,3567.61,3567.61,3567.61,000,3567.61
2015-01-21,3548.89,3548.89,3548.89,3548.89,000,3548.89
2015-01-20,3396.22,3396.22,3396.22,3396.22,000,3396.22
2015-01-19,3355.16,3355.16,3355.16,3355.16,000,3355.16
2015-01-16,3635.15,3635.15,3635.15,3635.15,000,3635.15
2015-01-15,3604.12,3604.12,3604.12,3604.12,000,3604.12
2015-01-14,3502.42,3502.42,3502.42,3502.42,000,3502.42
2015-01-13,3514.04,3514.04,3514.04,3514.04,000,3514.04
2015-01-12,3513.58,3513.58,3513.58,3513.58,000,3513.58
2015-01-09,3546.72,3546.72,3546.72,3546.72,000,3546.72
2015-01-08,3559.26,3559.26,3559.26,3559.26,000,3559.26
2015-01-07,3643.79,3643.79,3643.79,3643.79,000,3643.79
2015-01-06,3641.06,3641.06,3641.06,3641.06,000,3641.06
2015-01-05,3641.54,3641.54,3641.54,3641.54,000,3641.54
2015-01-01,3533.71,3533.71,3533.71,3533.71,000,3533.71
2014-12-31,3533.71,3533.71,3533.71,3533.71,000,3533.71
2014-12-30,3459.68,3459.68,3459.68,3459.68,000,3459.68
2014-12-29,3455.46,3455.46,3455.46,3455.46,000,3455.46
2014-12-26,3445.84,3445.84,3445.84,3445.84,000,3445.84
2014-12-25,3335.42,3335.42,3335.42,3335.42,000,3335.42
2014-12-24,3230.39,3230.39,3230.39,3230.39,000,3230.39
2014-12-23,3324.92,3324.92,3324.92,3324.92,000,3324.92
2014-12-22,3394.48,3394.48,3394.48,3394.48,000,3394.48
2014-12-19,3383.17,3383.17,3383.17,3383.17,000,3383.17
2014-12-18,3345.93,3345.93,3345.93,3345.93,000,3345.93
2014-12-17,3360.60,3360.60,3360.60,3360.60,000,3360.60
2014-12-16,3303.40,3303.40,3303.40,3303.40,000,3303.40
2014-12-15,3217.23,3217.23,3217.23,3217.23,000,3217.23
2014-12-12,3193.23,3193.23,3193.23,3193.23,000,3193.23
2014-12-11,3183.01,3183.01,3183.01,3183.01,000,3183.01
2014-12-10,3221.55,3221.55,3221.55,3221.55,000,3221.55
2014-12-09,3106.91,3106.91,3106.91,3106.91,000,3106.91
2014-12-08,3252.88,3252.88,3252.88,3252.88,000,3252.88
2014-12-05,3124.89,3124.89,3124.89,3124.89,000,3124.89
2014-12-04,3104.35,3104.35,3104.35,3104.35,000,3104.35
2014-12-03,2967.55,2967.55,2967.55,2967.55,000,2967.55
2014-12-02,2923.94,2923.94,2923.94,2923.94,000,2923.94
2014-12-01,2819.81,2819.81,2819.81,2819.81,000,2819.81
2014-11-28,2808.82,2808.82,2808.82,2808.82,000,2808.82
2014-11-27,2754.49,2754.49,2754.49,2754.49,000,2754.49
2014-11-26,2723.02,2723.02,2723.02,2723.02,000,2723.02
2014-11-25,2685.56,2685.56,2685.56,2685.56,000,2685.56
2014-11-24,2649.26,2649.26,2649.26,2649.26,000,2649.26
2014-11-21,2583.46,2583.46,2583.46,2583.46,000,2583.46
2014-11-20,2537.10,2537.10,2537.10,2537.10,000,2537.10
2014-11-19,2537.22,2537.22,2537.22,2537.22,000,2537.22
2014-11-18,2541.42,2541.42,2541.42,2541.42,000,2541.42
2014-11-17,2567.10,2567.10,2567.10,2567.10,000,2567.10
2014-11-14,2581.09,2581.09,2581.09,2581.09,000,2581.09
2014-11-13,2579.75,2579.75,2579.75,2579.75,000,2579.75
2014-11-12,2594.32,2594.32,2594.32,2594.32,000,2594.32
2014-11-11,2558.61,2558.61,2558.61,2558.61,000,2558.61
2014-11-10,2565.73,2565.73,2565.73,2565.73,000,2565.73
2014-11-07,2502.15,2502.15,2502.15,2502.15,000,2502.15
2014-11-06,2506.07,2506.07,2506.07,2506.07,000,2506.07
2014-11-05,2503.45,2503.45,2503.45,2503.45,000,2503.45
2014-11-04,2513.17,2513.17,2513.17,2513.17,000,2513.17
2014-11-03,2512.55,2512.55,2512.55,2512.55,000,2512.55
2014-10-31,2508.32,2508.32,2508.32,2508.32,000,2508.32
2014-10-30,2468.93,2468.93,2468.93,2468.93,000,2468.93
2014-10-29,2451.38,2451.38,2451.38,2451.38,000,2451.38
2014-10-28,2416.65,2416.65,2416.65,2416.65,000,2416.65
2014-10-27,2368.83,2368.83,2368.83,2368.83,000,2368.83
2014-10-24,2390.71,2390.71,2390.71,2390.71,000,2390.71
2014-10-23,2402.75,2402.75,2402.75,2402.75,000,2402.75
2014-10-22,2418.64,2418.64,2418.64,2418.64,000,2418.64
2014-10-21,2433.39,2433.39,2433.39,2433.39,000,2433.39
2014-10-20,2454.71,2454.71,2454.71,2454.71,000,2454.71
2014-10-17,2441.73,2441.73,2441.73,2441.73,000,2441.73
2014-10-16,2444.40,2444.40,2444.40,2444.40,000,2444.40
2014-10-15,2463.87,2463.87,2463.87,2463.87,000,2463.87
2014-10-14,2446.56,2446.56,2446.56,2446.56,000,2446.56
2014-10-13,2454.95,2454.95,2454.95,2454.95,000,2454.95
2014-10-10,2466.79,2466.79,2466.79,2466.79,000,2466.79
2014-10-09,2481.96,2481.96,2481.96,2481.96,000,2481.96
2014-10-08,2478.38,2478.38,2478.38,2478.38,000,2478.38
2014-09-30,2450.99,2450.99,2450.99,2450.99,000,2450.99
2014-09-29,2447.80,2447.80,2447.80,2447.80,000,2447.80
2014-09-26,2437.20,2437.20,2437.20,2437.20,000,2437.20
2014-09-25,2436.97,2436.97,2436.97,2436.97,000,2436.97
2014-09-24,2441.86,2441.86,2441.86,2441.86,000,2441.86
2014-09-23,2399.46,2399.46,2399.46,2399.46,000,2399.46
2014-09-22,2378.92,2378.92,2378.92,2378.92,000,2378.92
2014-09-19,2425.31,2425.31,2425.31,2425.31,000,2425.31
2014-09-18,2408.66,2408.66,2408.66,2408.66,000,2408.66
2014-09-17,2401.33,2401.33,2401.33,2401.33,000,2401.33
2014-09-16,2388.76,2388.76,2388.76,2388.76,000,2388.76
2014-09-15,2437.25,2437.25,2437.25,2437.25,000,2437.25
2014-09-12,2438.36,2438.36,2438.36,2438.36,000,2438.36
2014-09-11,2423.45,2423.45,2423.45,2423.45,000,2423.45
2014-09-10,2432.43,2432.43,2432.43,2432.43,000,2432.43
2014-09-09,2445.22,2445.22,2445.22,2445.22,000,2445.22
2014-09-05,2449.26,2449.26,2449.26,2449.26,000,2449.26
2014-09-04,2426.22,2426.22,2426.22,2426.22,000,2426.22
2014-09-03,2408.96,2408.96,2408.96,2408.96,000,2408.96
2014-09-02,2386.46,2386.46,2386.46,2386.46,000,2386.46
2014-09-01,2355.32,2355.32,2355.32,2355.32,000,2355.32
2014-08-29,2338.29,2338.29,2338.29,2338.29,000,2338.29
2014-08-28,2311.28,2311.28,2311.28,2311.28,000,2311.28
2014-08-27,2327.59,2327.59,2327.59,2327.59,000,2327.59
2014-08-26,2324.09,2324.09,2324.09,2324.09,000,2324.09
2014-08-25,2342.86,2342.86,2342.86,2342.86,000,2342.86
2014-08-22,2365.36,2365.36,2365.36,2365.36,000,2365.36
2014-08-21,2354.24,2354.24,2354.24,2354.24,000,2354.24
2014-08-20,2366.14,2366.14,2366.14,2366.14,000,2366.14
2014-08-19,2374.77,2374.77,2374.77,2374.77,000,2374.77
2014-08-18,2374.56,2374.56,2374.56,2374.56,000,2374.56
2014-08-15,2360.64,2360.64,2360.64,2360.64,000,2360.64
2014-08-14,2335.95,2335.95,2335.95,2335.95,000,2335.95
2014-08-13,2358.90,2358.90,2358.90,2358.90,000,2358.90
2014-08-12,2357.05,2357.05,2357.05,2357.05,000,2357.05
2014-08-11,2365.35,2365.35,2365.35,2365.35,000,2365.35
2014-08-08,2331.13,2331.13,2331.13,2331.13,000,2331.13
2014-08-07,2327.46,2327.46,2327.46,2327.46,000,2327.46
2014-08-06,2363.22,2363.22,2363.22,2363.22,000,2363.22
2014-08-05,2369.35,2369.35,2369.35,2369.35,000,2369.35
2014-08-04,2375.62,2375.62,2375.62,2375.62,000,2375.62
2014-08-01,2329.40,2329.40,2329.40,2329.40,000,2329.40
2014-07-31,2350.25,2350.25,2350.25,2350.25,000,2350.25
2014-07-30,2322.01,2322.01,2322.01,2322.01,000,2322.01
2014-07-29,2331.37,2331.37,2331.37,2331.37,000,2331.37
2014-07-28,2323.90,2323.90,2323.90,2323.90,000,2323.90
2014-07-25,2260.45,2260.45,2260.45,2260.45,000,2260.45
2014-07-24,2237.01,2237.01,2237.01,2237.01,000,2237.01
2014-07-23,2197.83,2197.83,2197.83,2197.83,000,2197.83
2014-07-22,2192.70,2192.70,2192.70,2192.70,000,2192.70
2014-07-21,2166.29,2166.29,2166.29,2166.29,000,2166.29
2014-07-18,2164.14,2164.14,2164.14,2164.14,000,2164.14
2014-07-17,2157.07,2157.07,2157.07,2157.07,000,2157.07
2014-07-16,2170.87,2170.87,2170.87,2170.87,000,2170.87
2014-07-15,2174.98,2174.98,2174.98,2174.98,000,2174.98
2014-07-14,2171.76,2171.76,2171.76,2171.76,000,2171.76
2014-07-11,2148.01,2148.01,2148.01,2148.01,000,2148.01
2014-07-10,2142.85,2142.85,2142.85,2142.85,000,2142.85
2014-07-09,2148.71,2148.71,2148.71,2148.71,000,2148.71
2014-07-08,2180.47,2180.47,2180.47,2180.47,000,2180.47
2014-07-07,2176.29,2176.29,2176.29,2176.29,000,2176.29
2014-07-04,2178.70,2178.70,2178.70,2178.70,000,2178.70
2014-07-03,2180.19,2180.19,2180.19,2180.19,000,2180.19
2014-07-02,2170.87,2170.87,2170.87,2170.87,000,2170.87
2014-07-01,2164.56,2164.56,2164.56,2164.56,000,2164.56
2014-06-30,2165.12,2165.12,2165.12,2165.12,000,2165.12
2014-06-27,2150.26,2150.26,2150.26,2150.26,000,2150.26
2014-06-26,2149.08,2149.08,2149.08,2149.08,000,2149.08
2014-06-25,2133.37,2133.37,2133.37,2133.37,000,2133.37
