Date,Open,High,Low,Close,Volume,Adj Close
2014-11-27,5.30,5.65,5.21,5.45,164252000,5.39729
2014-11-26,4.82,5.30,4.82,5.30,136501300,5.24874
2014-11-25,4.80,4.85,4.76,4.82,51260100,4.77339
2014-11-24,4.82,4.85,4.75,4.80,57602300,4.75358
2014-11-21,4.70,4.73,4.66,4.72,16857700,4.67435
2014-11-20,4.70,4.71,4.65,4.70,17072700,4.65455
2014-11-19,4.75,4.76,4.68,4.70,16080300,4.65455
2014-11-18,4.80,4.86,4.73,4.75,22092300,4.70406
2014-11-17,4.74,4.83,4.66,4.79,35912500,4.74368
2014-11-14,4.62,4.69,4.57,4.65,17381000,4.60503
2014-11-13,4.67,4.67,4.56,4.63,18252000,4.58522
2014-11-12,4.57,4.67,4.51,4.67,17236000,4.62484
2014-11-11,4.80,4.82,4.56,4.59,37976400,4.54561
2014-11-10,4.73,4.79,4.72,4.79,29225700,4.74368
2014-11-07,4.77,4.86,4.68,4.73,29503400,4.68426
2014-11-06,4.80,4.84,4.70,4.77,32426000,4.72387
2014-11-05,4.92,4.92,4.79,4.85,39933000,4.80309
2014-11-04,4.79,4.93,4.77,4.93,68895700,4.88232
2014-11-03,4.73,4.85,4.70,4.82,43162700,4.77339
2014-10-31,4.76,4.77,4.66,4.73,32816700,4.68426
2014-10-30,4.67,4.82,4.62,4.77,49514400,4.72387
2014-10-29,4.64,4.68,4.56,4.65,35446700,4.60503
2014-10-28,4.41,4.63,4.41,4.62,21315400,4.57532
2014-10-27,4.50,4.50,4.41,4.44,15493900,4.39706
2014-10-24,4.48,4.55,4.47,4.50,14461600,4.45648
2014-10-23,4.66,4.66,4.44,4.48,29975100,4.43667
2014-10-22,4.78,4.78,4.65,4.66,22664100,4.61493
2014-10-21,4.73,4.85,4.66,4.79,35480500,4.74368
2014-10-20,4.70,4.75,4.66,4.73,22705900,4.68426
2014-10-17,4.79,4.83,4.60,4.71,39930200,4.66445
2014-10-16,4.91,4.93,4.80,4.84,43995100,4.79319
2014-10-15,4.92,5.04,4.90,4.96,52182300,4.91203
2014-10-14,4.96,4.96,4.80,4.87,55256700,4.8229
2014-10-13,4.90,5.07,4.81,4.97,81057500,4.92193
2014-10-10,5.10,5.10,4.80,4.88,133599500,4.8328
2014-10-09,4.70,5.08,4.68,5.08,76464300,5.03087
2014-10-08,4.62,4.665,4.495,4.615,67212700,2.28518
2014-10-07,9.18,9.18,9.18,9.18,000,4.54561
2014-10-06,9.18,9.18,9.18,9.18,000,4.54561
2014-10-03,9.18,9.18,9.18,9.18,000,4.54561
2014-10-02,9.18,9.18,9.18,9.18,000,4.54561
2014-10-01,9.18,9.18,9.18,9.18,000,4.54561
2014-09-30,9.20,9.24,9.08,9.18,48864700,4.54561
2014-09-29,9.22,9.28,9.03,9.18,54994400,4.54561
2014-09-26,8.79,9.37,8.71,9.15,92004900,4.53075
2014-09-25,8.62,8.86,8.52,8.58,42999400,4.24851
2014-09-24,8.30,8.68,8.27,8.64,50672700,4.27822
2014-09-23,8.24,8.38,8.22,8.34,30953500,4.12967
2014-09-22,8.63,8.66,8.16,8.26,59813500,4.09006
2014-09-19,8.39,8.68,8.34,8.67,44372800,4.29308
2014-09-18,8.46,8.53,8.36,8.46,31509200,4.18909
2014-09-17,8.54,8.70,8.30,8.53,53609300,4.22375
2014-09-16,8.94,8.99,8.29,8.35,94231900,4.13462
2014-09-15,8.81,9.08,8.67,8.98,72182100,4.44658
2014-09-12,8.26,8.79,8.24,8.66,75165600,4.28812
2014-09-11,8.30,8.53,8.15,8.32,78319400,4.11977
2014-09-10,7.70,8.55,7.62,8.28,105914300,4.09996
2014-09-09,7.20,7.80,7.18,7.78,92419700,3.85238
2014-09-08,7.13,7.13,7.13,7.13,000,3.53052
2014-09-05,7.15,7.18,7.06,7.13,37730000,3.53052
2014-09-04,7.01,7.25,6.98,7.12,58523200,3.52557
2014-09-03,7.05,7.05,6.96,7.02,42335900,3.47605
2014-09-02,7.01,7.05,6.90,7.04,59802800,3.48596
2014-09-01,6.90,7.27,6.80,6.98,133472000,3.45625
2014-08-29,6.45,6.94,6.45,6.90,63017500,3.41663
2014-08-28,6.78,6.85,6.45,6.49,45680400,3.21362
2014-08-27,6.82,6.98,6.77,6.83,27528300,3.38197
2014-08-26,6.75,6.89,6.61,6.82,31501700,3.37702
2014-08-25,6.81,6.96,6.71,6.76,37264900,3.34731
2014-08-22,6.54,6.78,6.52,6.75,31007000,3.34236
2014-08-21,6.48,6.58,6.41,6.54,21441300,3.23838
2014-08-20,6.52,6.65,6.45,6.49,18701600,3.21362
2014-08-19,6.39,6.58,6.34,6.51,29068200,3.22352
2014-08-18,6.31,6.42,6.29,6.37,18337200,3.1542
2014-08-15,6.29,6.42,6.28,6.31,17836400,3.12449
2014-08-14,6.36,6.41,6.27,6.30,23786100,3.11954
2014-08-13,6.26,6.51,6.23,6.42,37537000,3.17896
2014-08-12,6.12,6.46,6.08,6.30,43395900,3.11954
2014-08-11,5.91,6.15,5.91,6.12,30669900,3.03041
2014-08-08,5.93,5.97,5.87,5.90,12233200,2.92147
2014-08-07,5.98,6.01,5.92,5.95,17350300,2.94623
2014-08-06,5.91,6.03,5.86,5.97,20045500,2.95613
2014-08-05,5.96,5.97,5.90,5.95,13784700,2.94623
2014-08-04,5.80,5.95,5.80,5.95,24965000,2.94623
2014-08-01,5.87,5.96,5.77,5.78,23243900,2.86205
2014-07-31,5.83,5.89,5.76,5.85,16311500,2.89671
2014-07-30,5.82,5.89,5.73,5.85,20848400,2.89671
2014-07-29,5.80,5.86,5.76,5.81,17630000,2.87691
2014-07-28,5.75,5.82,5.73,5.80,19423700,2.87195
2014-07-25,5.71,5.77,5.66,5.75,16768800,2.8472
2014-07-24,5.64,5.72,5.63,5.70,15765600,2.82244
2014-07-23,5.69,5.76,5.63,5.64,13652300,2.79273
2014-07-22,5.68,5.75,5.67,5.71,13030400,2.82739
2014-07-21,5.62,5.74,5.57,5.70,16518100,2.82244
2014-07-18,5.63,5.67,5.56,5.63,8729800,2.78778
2014-07-17,5.62,5.67,5.55,5.59,9388800,2.76797
2014-07-16,5.67,5.72,5.64,5.64,11661600,2.79273
2014-07-15,5.65,5.71,5.60,5.70,16632600,2.82244
2014-07-14,5.63,5.66,5.58,5.65,10633200,2.79768
2014-07-11,5.53,5.67,5.51,5.63,12647900,2.78778
2014-07-10,5.49,5.61,5.48,5.53,8557400,2.73826
2014-07-09,5.64,5.64,5.51,5.53,10157900,2.73826
2014-07-08,5.56,5.64,5.52,5.63,9206600,2.78778
2014-07-07,5.56,5.60,5.51,5.57,11776400,2.75807
2014-07-04,5.65,5.67,5.50,5.58,15822600,2.76302
2014-07-03,5.68,5.71,5.62,5.65,14522700,2.79768
2014-07-02,5.62,5.66,5.56,5.64,12578800,2.79273
2014-07-01,5.61,5.71,5.54,5.64,18210700,2.79273
2014-06-30,5.51,5.65,5.51,5.58,20248500,2.76302
2014-06-27,5.49,5.58,5.49,5.52,22102800,2.73331
2014-06-26,5.37,5.61,5.36,5.56,31529700,2.75311
2014-06-25,5.39,5.42,5.34,5.37,11216600,2.65903
2014-06-24,5.37,5.43,5.35,5.43,15816000,2.68874
2014-06-23,5.39,5.44,5.36,5.39,24610600,2.66894
2014-06-20,5.36,5.42,5.29,5.39,30787200,2.66894
2014-06-19,5.80,5.80,5.45,5.51,88331500,2.72836
2014-06-18,5.50,5.97,5.47,5.97,74898500,2.95613
2014-06-17,5.33,5.43,5.30,5.43,16684400,2.68874
2014-06-16,5.30,5.34,5.28,5.32,5879100,2.63427
2014-06-13,5.27,5.33,5.26,5.30,5323600,2.62437
2014-06-12,5.36,5.37,5.28,5.29,5681600,2.61942
2014-06-11,5.36,5.38,5.33,5.35,6486100,2.64913
2014-06-10,5.32,5.35,5.28,5.32,5668700,2.63427
2014-06-09,5.40,5.50,5.30,5.32,12351800,2.63427
2014-06-06,5.31,5.43,5.28,5.37,14802900,2.65903
2014-06-05,5.22,5.37,5.19,5.36,21107700,2.65408
2014-06-04,5.27,5.27,5.19,5.22,6687600,2.58476
2014-06-03,5.34,5.36,5.20,5.30,6947400,2.62437
2014-06-02,5.33,5.33,5.33,5.33,000,2.63923
2014-05-30,5.40,5.40,5.32,5.33,6490200,2.63923
2014-05-29,5.39,5.47,5.37,5.40,8258900,2.67389
2014-05-28,5.37,5.40,5.32,5.39,4940100,2.66894
2014-05-27,5.39,5.41,5.34,5.37,3626700,2.65903
2014-05-26,5.35,5.39,5.32,5.36,3807100,2.65408
2014-05-23,5.35,5.38,5.32,5.36,3064100,2.60456
2014-05-22,5.37,5.43,5.34,5.34,2983700,2.59485
2014-05-21,5.30,5.39,5.30,5.37,3157300,2.60942
2014-05-20,5.35,5.37,5.31,5.34,3042400,2.59485
2014-05-19,5.36,5.36,5.29,5.31,3215600,2.58027
2014-05-16,5.33,5.38,5.31,5.36,3252000,2.60456
2014-05-15,5.45,5.45,5.32,5.35,4194800,2.59971
2014-05-14,5.51,5.52,5.44,5.45,5719800,2.6483
2014-05-13,5.45,5.51,5.42,5.50,6375400,2.67259
2014-05-12,5.39,5.47,5.35,5.46,6209000,2.65316
2014-05-09,5.39,5.39,5.31,5.34,3487900,2.59485
2014-05-08,5.39,5.43,5.34,5.36,4062700,2.60456
2014-05-07,5.41,5.43,5.32,5.35,5284000,2.59971
2014-05-06,5.44,5.49,5.40,5.43,4958300,2.63858
2014-05-05,5.48,5.55,5.36,5.44,5761300,2.64344
2014-05-02,5.48,5.48,5.48,5.48,000,2.66288
2014-05-01,5.48,5.48,5.48,5.48,000,2.66288
2014-04-30,5.39,5.55,5.38,5.48,7003300,2.66288
2014-04-29,5.27,5.36,5.27,5.36,6603600,2.60456
2014-04-28,5.42,5.45,5.28,5.28,8184700,2.56569
2014-04-25,5.50,5.54,5.42,5.42,7904900,2.63372
2014-04-24,5.58,5.58,5.50,5.50,9105400,2.67259
2014-04-23,5.59,5.63,5.50,5.59,5896400,2.71633
2014-04-22,5.57,5.62,5.50,5.59,10896200,2.71633
2014-04-21,5.65,5.71,5.57,5.58,12296400,2.71147
2014-04-18,5.77,5.77,5.67,5.69,18567200,2.76492
2014-04-17,5.87,5.98,5.81,5.83,25672300,2.83295
2014-04-16,5.80,6.03,5.80,5.90,36119800,2.86697
2014-04-15,5.82,5.95,5.78,5.85,27931900,2.84267
2014-04-14,5.74,5.91,5.65,5.87,32594900,2.85239
2014-04-11,5.72,5.80,5.72,5.73,9781500,2.78436
2014-04-10,5.76,5.78,5.69,5.71,11364400,2.77464
2014-04-09,5.70,5.76,5.66,5.75,13256300,2.79408
2014-04-08,5.60,5.69,5.59,5.68,9009500,2.76006
2014-04-07,5.65,5.65,5.65,5.65,000,2.74548
2014-04-04,5.63,5.69,5.54,5.65,8862000,2.74548
2014-04-03,5.68,5.73,5.60,5.63,8806400,2.73576
2014-04-02,5.63,5.71,5.62,5.62,7776800,2.73091
2014-04-01,5.58,5.67,5.51,5.67,14982500,2.7552
2014-03-31,5.45,5.52,5.43,5.52,6050800,2.68231
2014-03-28,5.50,5.58,5.41,5.43,9215100,2.63858
2014-03-27,5.60,5.63,5.52,5.53,6096500,2.68717
2014-03-26,5.66,5.69,5.55,5.59,7098800,2.71633
2014-03-25,5.67,5.70,5.59,5.66,8757000,2.75034
2014-03-24,5.68,5.69,5.60,5.66,12212500,2.75034
2014-03-21,5.58,5.70,5.51,5.65,22225700,2.74548
2014-03-20,5.46,5.63,5.42,5.60,16190200,2.72119
