Date,Open,High,Low,Close,Volume,Adj Close
2015-09-21,5.40,5.42,5.30,5.38,68227100,5.38
2015-09-18,5.47,5.49,5.41,5.43,33909900,5.43
2015-09-17,5.50,5.56,5.45,5.45,54937600,5.45
2015-09-16,5.45,5.61,5.36,5.54,92987200,5.54
2015-09-15,5.48,5.63,5.47,5.51,98747300,5.51
2015-09-14,5.47,5.65,5.36,5.55,123768700,5.55
2015-09-11,5.51,5.60,5.47,5.48,56650100,5.48
2015-09-10,5.46,5.60,5.42,5.54,81942100,5.54
2015-09-09,5.42,5.54,5.38,5.50,98271500,5.50
2015-09-08,5.36,5.53,5.25,5.47,124895400,5.47
2015-09-07,5.69,5.73,5.40,5.40,175312100,5.40
2015-09-04,5.92,5.92,5.92,5.92,000,5.92
2015-09-03,5.92,5.92,5.92,5.92,000,5.92
2015-09-02,5.39,6.06,5.39,5.92,542530700,5.92
2015-09-01,5.14,5.66,5.09,5.62,523710100,5.62
2015-08-31,5.11,5.18,4.95,5.17,180125000,5.17
2015-08-28,5.12,5.16,5.06,5.14,186641700,5.14
2015-08-27,4.91,5.18,4.75,5.14,195921400,5.14
2015-08-26,4.70,4.89,4.56,4.84,243966500,4.84
2015-08-25,4.74,5.02,4.57,4.60,223828300,4.60
2015-08-24,5.35,5.40,4.93,4.93,274608600,4.93
2015-08-21,5.54,5.64,5.45,5.48,137012400,5.48
2015-08-20,5.70,5.72,5.59,5.60,91331900,5.60
2015-08-19,5.71,5.76,5.50,5.67,156821900,5.67
2015-08-18,5.92,5.99,5.68,5.72,140052800,5.72
2015-08-17,5.99,5.99,5.88,5.93,104891800,5.93
2015-08-14,6.00,6.03,5.98,5.99,85531700,5.99
2015-08-13,6.00,6.06,5.95,6.02,85321900,6.02
2015-08-12,6.03,6.06,6.00,6.01,85472100,6.01
2015-08-11,6.15,6.16,6.07,6.10,113079300,6.10
2015-08-10,6.06,6.19,6.00,6.17,143018900,6.17
2015-08-07,6.02,6.09,6.00,6.06,71245700,6.06
2015-08-06,6.02,6.10,5.99,6.02,68990200,6.02
2015-08-05,6.17,6.18,6.03,6.06,67253200,6.06
2015-08-04,6.15,6.20,6.11,6.20,96232700,6.20
2015-08-03,6.00,6.23,5.95,6.19,201774900,6.19
2015-07-31,5.98,6.08,5.92,6.04,187874500,6.04
2015-07-30,6.14,6.14,5.98,6.04,178177400,6.04
2015-07-29,6.13,6.15,6.08,6.14,134501400,6.14
2015-07-28,5.86,6.18,5.84,6.14,321648700,6.14
2015-07-27,6.41,6.45,5.83,5.97,289089300,5.97
2015-07-24,6.54,6.55,6.45,6.46,181056000,6.46
2015-07-23,6.47,6.54,6.45,6.53,177654300,6.53
2015-07-22,6.48,6.51,6.43,6.46,196061800,6.46
2015-07-21,6.57,6.62,6.48,6.51,249551700,6.51
2015-07-20,6.66,6.68,6.57,6.61,229031200,6.61
2015-07-17,6.67,6.72,6.60,6.66,292984400,6.66
2015-07-16,6.76,6.86,6.53,6.67,351583500,6.67
2015-07-15,6.63,6.85,6.59,6.76,359473600,6.76
2015-07-14,6.68,6.82,6.51,6.70,471193200,6.70
2015-07-13,6.95,7.04,6.73,6.83,551504600,6.83
2015-07-10,6.86,7.48,6.68,7.12,830256100,7.12
2015-07-09,6.84,7.43,6.36,7.04,875889300,7.04
2015-07-08,7.00,7.45,6.72,6.84,1396457800,6.84
2015-07-07,6.65,7.47,6.60,7.47,1805440000,7.47
2015-07-06,6.79,6.80,6.51,6.79,864856400,6.79
2015-07-03,6.51,6.73,6.21,6.29,425138800,6.29
2015-07-02,6.50,6.90,6.08,6.69,778520000,6.69
2015-07-01,6.75,6.75,6.43,6.44,497761400,6.44
2015-06-30,6.63,7.14,6.55,7.13,630876600,6.83
2015-06-29,6.62,6.78,6.10,6.62,435062800,6.34
2015-06-26,6.61,6.79,6.25,6.48,411035600,6.21
2015-06-25,6.96,6.98,6.70,6.72,403461600,6.44
2015-06-24,6.65,6.80,6.60,6.80,300017300,6.51
2015-06-23,6.42,6.61,6.30,6.60,247098700,6.32
2015-06-22,6.39,6.39,6.39,6.39,000,6.12
2015-06-19,6.64,6.75,6.37,6.39,289798200,6.12
2015-06-18,6.95,6.96,6.65,6.70,297855300,6.42
2015-06-17,7.03,7.07,6.85,7.00,432662500,6.70
2015-06-16,6.85,6.99,6.72,6.84,322592800,6.55
2015-06-15,7.11,7.12,6.88,6.90,353735200,6.61
2015-06-12,7.06,7.11,7.00,7.11,323190000,6.81
2015-06-11,7.16,7.20,7.00,7.07,317523800,6.77
2015-06-10,7.18,7.24,7.12,7.16,363601000,6.86
2015-06-09,7.41,7.46,7.13,7.26,682785600,6.95
2015-06-08,6.89,7.38,6.86,7.37,925497800,7.06
2015-06-05,7.05,7.10,6.78,6.89,507047700,6.60
2015-06-04,6.68,6.98,6.61,6.92,691681200,6.63
2015-06-03,6.70,6.72,6.56,6.65,364973300,6.37
2015-06-02,6.67,6.73,6.58,6.68,361730400,6.40
2015-06-01,6.40,6.72,6.33,6.69,465723000,6.41
2015-05-29,6.33,6.67,6.18,6.37,439071800,6.10
2015-05-28,6.74,6.79,6.34,6.36,471497500,6.09
2015-05-27,6.85,6.87,6.70,6.76,364372600,6.47
2015-05-26,6.87,6.89,6.75,6.85,310743000,6.56
2015-05-25,6.71,6.84,6.70,6.83,329007300,6.54
2015-05-22,6.54,6.68,6.52,6.67,310997000,6.39
2015-05-21,6.50,6.51,6.43,6.49,193843400,6.22
2015-05-20,6.52,6.59,6.45,6.49,259145800,6.22
2015-05-19,6.30,6.54,6.28,6.50,212701000,6.23
2015-05-18,6.37,6.43,6.30,6.31,171737900,6.04
2015-05-15,6.56,6.61,6.39,6.43,215361500,6.16
2015-05-14,6.72,6.74,6.55,6.60,247534300,6.32
2015-05-13,6.63,6.80,6.56,6.66,373064000,6.38
2015-05-12,6.57,6.62,6.50,6.59,251905100,6.31
2015-05-11,6.47,6.58,6.37,6.56,276924000,6.28
2015-05-08,6.44,6.50,6.37,6.47,193567500,6.20
2015-05-07,6.49,6.55,6.36,6.39,217198100,6.12
2015-05-06,6.55,6.77,6.39,6.50,300122300,6.23
2015-05-05,6.89,6.89,6.52,6.55,351392600,6.27
2015-05-04,6.85,6.91,6.78,6.90,214618300,6.61
2015-05-01,6.85,6.85,6.85,6.85,000,6.56
2015-04-30,6.99,7.00,6.84,6.85,308800700,6.56
2015-04-29,7.08,7.08,6.90,6.98,385056800,6.69
2015-04-28,7.02,7.45,6.98,7.14,849528800,6.84
2015-04-27,6.73,6.98,6.73,6.98,502634200,6.69
2015-04-24,6.80,6.84,6.60,6.71,393550800,6.43
2015-04-23,7.00,7.02,6.88,6.90,346143800,6.61
2015-04-22,6.93,7.02,6.88,7.00,427168800,6.70
2015-04-21,6.85,6.93,6.70,6.91,435080200,6.62
2015-04-20,7.21,7.25,6.81,6.84,730506700,6.55
2015-04-17,7.30,7.38,7.09,7.19,578246900,6.89
2015-04-16,7.01,7.21,6.93,7.20,482366300,6.90
2015-04-15,6.89,7.30,6.83,7.04,669684100,6.74
2015-04-14,6.89,7.00,6.77,6.91,509769900,6.62
2015-04-13,6.65,7.04,6.64,6.95,919385300,6.66
2015-04-10,6.38,6.51,6.34,6.49,448693800,6.22
2015-04-09,6.37,6.52,6.30,6.38,601995200,6.11
2015-04-08,6.28,6.36,6.19,6.36,515149000,6.09
2015-04-07,6.23,6.29,6.16,6.28,472945400,6.01
2015-04-06,6.12,6.12,6.12,6.12,000,5.86
2015-04-03,6.07,6.13,6.04,6.12,227171100,5.86
2015-04-02,6.17,6.19,6.04,6.11,269380300,5.85
2015-04-01,6.10,6.18,6.08,6.15,273863900,5.89
2015-03-31,6.28,6.33,6.06,6.10,488651700,5.84
2015-03-30,6.02,6.19,6.02,6.19,420170400,5.93
2015-03-27,5.98,6.05,5.93,5.99,233324100,5.74
2015-03-26,5.93,6.07,5.86,5.98,247619300,5.73
2015-03-25,6.13,6.14,5.96,5.98,330104100,5.73
2015-03-24,6.18,6.28,6.09,6.14,344850100,5.88
2015-03-23,6.16,6.21,6.13,6.18,291882500,5.92
2015-03-20,6.02,6.20,5.99,6.11,363078100,5.85
2015-03-19,6.11,6.12,6.00,6.04,260253900,5.79
2015-03-18,5.94,6.12,5.93,6.11,354822300,5.85
2015-03-17,5.91,5.95,5.86,5.93,278658100,5.68
2015-03-16,5.85,5.89,5.79,5.87,231668800,5.62
2015-03-13,5.84,5.97,5.76,5.81,290661700,5.56
2015-03-12,5.75,5.94,5.68,5.84,421032300,5.59
2015-03-11,5.59,5.72,5.58,5.64,196386800,5.40
2015-03-10,5.65,5.65,5.56,5.57,213275300,5.33
2015-03-09,5.45,5.72,5.35,5.70,384317300,5.46
2015-03-06,5.35,5.41,5.34,5.39,133349700,5.16
2015-03-05,5.47,5.48,5.33,5.35,194192300,5.12
2015-03-04,5.52,5.54,5.47,5.50,152305300,5.27
2015-03-03,5.70,5.70,5.51,5.53,233305500,5.30
2015-03-02,5.72,5.74,5.66,5.73,196250500,5.49
2015-02-27,5.68,5.73,5.64,5.69,152959300,5.45
2015-02-26,5.52,5.69,5.50,5.68,209655600,5.44
2015-02-25,5.61,5.62,5.52,5.54,110447300,5.31
2015-02-24,5.60,5.60,5.60,5.60,000,5.36
2015-02-23,5.60,5.60,5.60,5.60,000,5.36
2015-02-20,5.60,5.60,5.60,5.60,000,5.36
2015-02-19,5.60,5.60,5.60,5.60,000,5.36
2015-02-18,5.60,5.60,5.60,5.60,000,5.36
2015-02-17,5.58,5.65,5.57,5.60,140727100,5.36
2015-02-16,5.59,5.60,5.53,5.58,116570500,5.34
2015-02-13,5.55,5.66,5.54,5.59,217337900,5.35
2015-02-12,5.56,5.57,5.45,5.54,108796900,5.31
2015-02-11,5.58,5.60,5.52,5.56,91970100,5.33
2015-02-10,5.48,5.62,5.46,5.58,177713600,5.34
2015-02-09,5.46,5.58,5.35,5.52,166110500,5.29
2015-02-06,5.60,5.64,5.43,5.49,168258500,5.26
2015-02-05,6.01,6.03,5.63,5.64,315113900,5.40
2015-02-04,5.82,5.90,5.71,5.72,126518400,5.48
2015-02-03,5.72,5.82,5.66,5.81,140359500,5.56
2015-02-02,5.72,5.79,5.66,5.67,151926400,5.43
2015-01-30,5.90,5.94,5.82,5.85,127561900,5.60
2015-01-29,5.85,5.92,5.81,5.88,169687200,5.63
2015-01-28,5.97,6.05,5.92,5.97,146144400,5.72
2015-01-27,6.15,6.17,5.91,6.02,273892900,5.77
2015-01-26,6.18,6.20,6.06,6.15,212521100,5.89
2015-01-23,6.26,6.35,6.17,6.21,337249700,5.95
2015-01-22,6.25,6.32,6.10,6.20,288012200,5.94
2015-01-21,5.98,6.33,5.88,6.27,434252800,6.01
2015-01-20,5.95,6.09,5.80,5.94,333036700,5.69
2015-01-19,6.05,6.28,5.98,5.98,449668500,5.73
2015-01-16,6.58,6.71,6.50,6.64,437158500,6.36
2015-01-15,6.33,6.55,6.27,6.55,287371300,6.27
2015-01-14,6.20,6.40,6.20,6.33,264415800,6.06
2015-01-13,6.22,6.28,6.15,6.18,192796600,5.92
2015-01-12,6.30,6.38,6.15,6.25,352671200,5.99
2015-01-09,6.35,6.77,6.22,6.40,622373500,6.13
2015-01-08,6.66,6.70,6.30,6.35,427247000,6.08
2015-01-07,6.69,6.79,6.52,6.63,460664800,6.35
2015-01-06,6.79,7.22,6.75,6.82,543074500,6.53
2015-01-05,6.89,7.02,6.67,6.92,560424400,6.63
2015-01-02,6.73,6.73,6.73,6.73,000,6.45
2015-01-01,6.73,6.73,6.73,6.73,000,6.45
2014-12-31,6.57,6.86,6.42,6.73,545692700,6.45
2014-12-30,6.41,6.67,6.30,6.57,435125400,6.29
2014-12-29,6.75,6.85,6.24,6.42,559057600,6.15
2014-12-26,6.35,6.50,6.24,6.48,502345700,6.21
2014-12-25,6.08,6.35,5.95,6.32,492375000,6.05
2014-12-24,6.26,6.32,5.83,5.92,449370900,5.67
2014-12-23,6.25,6.70,6.21,6.26,576243000,6.00
2014-12-22,6.13,6.70,6.04,6.59,1079410500,6.31
2014-12-19,5.76,6.15,5.71,6.09,687334700,5.83
2014-12-18,5.99,6.00,5.70,5.76,440898300,5.52
2014-12-17,5.66,6.08,5.56,5.94,760645600,5.69
2014-12-16,5.37,5.66,5.37,5.64,452919800,5.40
2014-12-15,5.40,5.40,5.20,5.30,257781000,5.08
2014-12-12,5.45,5.58,5.39,5.44,300785500,5.21
2014-12-11,5.45,5.68,5.40,5.46,376864200,5.23
2014-12-10,5.46,5.74,5.17,5.64,619936500,5.40
2014-12-09,5.91,6.16,5.50,5.52,993888800,5.29
2014-12-08,5.69,6.16,5.53,6.11,1025226700,5.85
2014-12-05,5.22,5.70,5.18,5.70,976290100,5.46
2014-12-04,4.96,5.20,4.91,5.18,379679700,4.96
2014-12-03,5.11,5.20,4.88,4.94,489612300,4.73
2014-12-02,4.73,5.18,4.70,5.07,422710100,4.86
2014-12-01,4.79,4.95,4.68,4.79,495214300,4.59
2014-11-28,4.39,4.73,4.39,4.70,568449200,4.50
2014-11-27,4.39,4.44,4.32,4.39,190970000,4.20
2014-11-26,4.28,4.36,4.27,4.35,164188000,4.17
2014-11-25,4.25,4.29,4.23,4.28,114489700,4.10
2014-11-24,4.19,4.28,4.16,4.24,169992600,4.06
2014-11-21,4.17,4.24,4.15,4.22,88009600,4.04
2014-11-20,4.18,4.19,4.14,4.17,80702600,3.99
2014-11-19,4.19,4.21,4.17,4.19,66299200,4.01
2014-11-18,4.29,4.30,4.19,4.20,117341100,4.02
2014-11-17,4.41,4.43,4.28,4.29,129639500,4.11
2014-11-14,4.31,4.38,4.27,4.37,114639100,4.19
2014-11-13,4.32,4.39,4.30,4.30,143398000,4.12
2014-11-12,4.29,4.32,4.25,4.31,155601900,4.13
2014-11-11,4.24,4.45,4.23,4.34,495464200,4.16
2014-11-10,4.16,4.21,4.15,4.20,163740300,4.02
2014-11-07,4.13,4.19,4.11,4.14,78632000,3.97
2014-11-06,4.14,4.15,4.11,4.13,31443600,3.96
2014-11-05,4.16,4.17,4.12,4.13,63821700,3.96
2014-11-04,4.14,4.16,4.12,4.16,74610800,3.98
2014-11-03,4.18,4.18,4.14,4.14,91174100,3.97
2014-10-31,4.10,4.24,4.09,4.18,196405200,4.00
2014-10-30,4.06,4.11,4.04,4.09,87453700,3.92
2014-10-29,4.04,4.08,4.03,4.07,58820400,3.90
2014-10-28,3.99,4.04,3.99,4.04,39928600,3.87
2014-10-27,4.04,4.04,3.98,3.99,39815300,3.82
2014-10-24,4.05,4.06,4.03,4.05,31347800,3.88
2014-10-23,4.06,4.07,4.05,4.06,32288300,3.89
2014-10-22,4.06,4.07,4.05,4.06,27444800,3.89
2014-10-21,4.08,4.08,4.05,4.06,25470000,3.89
2014-10-20,4.10,4.10,4.06,4.09,24938400,3.92
2014-10-17,4.07,4.10,4.05,4.08,36248600,3.91
2014-10-16,4.05,4.11,4.05,4.08,51949700,3.91
2014-10-15,4.05,4.08,4.04,4.06,28072200,3.89
2014-10-14,4.04,4.07,4.04,4.06,34180100,3.89
2014-10-13,4.06,4.07,4.04,4.04,40715500,3.87
2014-10-10,4.08,4.09,4.06,4.07,35288600,3.90
2014-10-09,4.09,4.10,4.08,4.09,34185000,3.92
2014-10-08,4.09,4.10,4.05,4.09,48330700,3.92
2014-10-07,4.07,4.07,4.07,4.07,000,3.90
2014-10-06,4.07,4.07,4.07,4.07,000,3.90
2014-10-03,4.07,4.07,4.07,4.07,000,3.90
2014-10-02,4.07,4.07,4.07,4.07,000,3.90
2014-10-01,4.07,4.07,4.07,4.07,000,3.90
2014-09-30,4.09,4.10,4.06,4.07,51647000,3.90
2014-09-29,4.10,4.12,4.08,4.08,48560900,3.91
2014-09-26,4.10,4.13,4.07,4.11,23758300,3.94
2014-09-25,4.13,4.13,4.09,4.10,43262100,3.93
2014-09-24,4.06,4.12,4.04,4.11,58557000,3.94
2014-09-23,4.05,4.10,4.04,4.05,32287000,3.88
2014-09-22,4.11,4.12,4.04,4.05,35350000,3.88
2014-09-19,4.11,4.13,4.10,4.12,32365900,3.95
2014-09-18,4.11,4.13,4.08,4.11,45791600,3.94
2014-09-17,4.12,4.13,4.10,4.11,35700200,3.94
2014-09-16,4.12,4.15,4.10,4.11,53929000,3.94
2014-09-15,4.12,4.13,4.10,4.12,36152700,3.95
2014-09-12,4.11,4.13,4.10,4.13,28299900,3.96
2014-09-11,4.12,4.15,4.10,4.11,40755300,3.94
2014-09-10,4.13,4.14,4.10,4.11,27180400,3.94
2014-09-09,4.16,4.17,4.14,4.15,24929600,3.97
2014-09-08,4.16,4.16,4.16,4.16,000,3.98
2014-09-05,4.14,4.17,4.13,4.16,38026400,3.98
2014-09-04,4.12,4.14,4.10,4.13,38682400,3.96
2014-09-03,4.06,4.13,4.06,4.11,56326500,3.94
2014-09-02,4.02,4.07,4.01,4.07,47688800,3.90
2014-09-01,4.02,4.03,4.00,4.01,36713100,3.84
2014-08-29,4.01,4.03,3.98,4.02,26352700,3.85
2014-08-28,4.04,4.05,3.99,4.00,28261600,3.83
2014-08-27,4.06,4.06,4.04,4.04,13841300,3.87
2014-08-26,4.05,4.07,4.04,4.06,25638000,3.89
2014-08-25,4.07,4.08,4.04,4.05,22790000,3.88
2014-08-22,4.06,4.08,4.05,4.07,23529400,3.90
2014-08-21,4.09,4.09,4.04,4.07,32135200,3.90
2014-08-20,4.10,4.11,4.08,4.09,23277000,3.92
2014-08-19,4.11,4.12,4.08,4.10,28651900,3.93
2014-08-18,4.11,4.13,4.09,4.11,23592700,3.94
2014-08-15,4.10,4.13,4.08,4.11,29531900,3.94
2014-08-14,4.12,4.13,4.09,4.10,32645300,3.93
2014-08-13,4.09,4.13,4.09,4.13,37464700,3.96
2014-08-12,4.11,4.12,4.09,4.10,32116400,3.93
2014-08-11,4.09,4.13,4.09,4.12,25579600,3.95
2014-08-08,4.09,4.11,4.07,4.09,30180500,3.92
2014-08-07,4.15,4.15,4.08,4.09,37814200,3.92
2014-08-06,4.16,4.16,4.13,4.14,26906700,3.97
2014-08-05,4.18,4.19,4.15,4.18,38252300,4.00
2014-08-04,4.16,4.18,4.15,4.17,57818900,3.99
2014-08-01,4.14,4.20,4.13,4.15,62219700,3.97
2014-07-31,4.11,4.15,4.11,4.15,35911000,3.97
2014-07-30,4.16,4.17,4.09,4.11,54030600,3.94
2014-07-29,4.16,4.18,4.14,4.16,50389200,3.98
2014-07-28,4.04,4.19,4.03,4.16,119084500,3.98
2014-07-25,4.00,4.02,3.99,4.02,29603200,3.85
2014-07-24,3.93,4.00,3.93,3.99,49033600,3.82
2014-07-23,3.90,3.94,3.89,3.93,37064100,3.76
2014-07-22,3.89,3.91,3.88,3.90,23992800,3.74
2014-07-21,3.89,3.90,3.88,3.90,18214800,3.74
2014-07-18,3.90,3.92,3.89,3.90,25227800,3.74
2014-07-17,3.93,3.93,3.90,3.91,23360200,3.74
2014-07-16,3.92,3.94,3.91,3.93,23536800,3.76
2014-07-15,3.91,3.93,3.90,3.93,28921800,3.76
2014-07-14,3.90,3.92,3.88,3.90,26148700,3.74
2014-07-11,3.87,3.92,3.86,3.90,23922500,3.74
2014-07-10,3.89,3.89,3.86,3.87,39011900,3.71
2014-07-09,4.21,4.23,4.18,4.20,43316000,3.74
2014-07-08,4.20,4.22,4.18,4.22,33014100,3.75
2014-07-07,4.19,4.20,4.18,4.20,27517400,3.74
2014-07-04,4.17,4.19,4.16,4.19,21845100,3.73
2014-07-03,4.14,4.17,4.13,4.17,24322100,3.71
2014-07-02,4.13,4.14,4.11,4.13,13131100,3.67
2014-07-01,4.14,4.14,4.11,4.13,13130300,3.67
2014-06-30,4.11,4.14,4.11,4.13,15108100,3.67
2014-06-27,4.11,4.12,4.10,4.11,15880000,3.66
2014-06-26,4.10,4.12,4.10,4.11,15673200,3.66
2014-06-25,4.12,4.13,4.09,4.10,13086200,3.65
2014-06-24,4.12,4.13,4.10,4.12,13460900,3.66
2014-06-23,4.14,4.16,4.11,4.12,19144900,3.66
2014-06-20,4.11,4.15,4.09,4.14,19798500,3.68
2014-06-19,4.14,4.15,4.10,4.11,20700100,3.66
2014-06-18,4.15,4.15,4.12,4.14,20264100,3.68
2014-06-17,4.18,4.18,4.13,4.15,30539400,3.69
2014-06-16,4.16,4.19,4.15,4.19,33496600,3.73
2014-06-13,4.13,4.17,4.12,4.16,31849600,3.70
2014-06-12,4.12,4.15,4.12,4.13,17549200,3.67
2014-06-11,4.13,4.16,4.11,4.13,30676300,3.67
2014-06-10,4.09,4.14,4.07,4.13,43695500,3.67
2014-06-09,4.05,4.09,4.05,4.09,27529400,3.64
2014-06-06,4.07,4.09,4.05,4.05,29373500,3.60
2014-06-05,4.03,4.08,4.02,4.07,31739100,3.62
2014-06-04,4.05,4.05,4.02,4.02,25937800,3.58
2014-06-03,4.03,4.06,4.03,4.05,30604000,3.60
2014-06-02,4.03,4.03,4.03,4.03,000,3.58
2014-05-30,4.06,4.06,4.01,4.03,26608600,3.58
2014-05-29,4.06,4.07,4.05,4.05,20898300,3.60
2014-05-28,4.02,4.06,4.02,4.06,23229100,3.61
2014-05-27,4.02,4.04,4.01,4.02,17692100,3.58
2014-05-26,4.03,4.04,4.01,4.02,15888500,3.58
2014-05-23,4.00,4.02,4.00,4.02,13546100,3.58
2014-05-22,4.00,4.02,3.99,4.01,20933600,3.57
2014-05-21,3.97,4.00,3.97,4.00,16742200,3.56
2014-05-20,3.99,3.99,3.97,3.99,11513200,3.55
2014-05-19,4.00,4.00,3.97,3.99,17862200,3.55
2014-05-16,3.99,4.00,3.98,4.00,18073600,3.56
2014-05-15,3.97,4.00,3.97,3.99,16650900,3.55
2014-05-14,3.99,3.99,3.97,3.97,17907100,3.53
2014-05-13,3.99,4.00,3.97,3.98,16766400,3.54
2014-05-12,3.98,4.01,3.96,4.00,32419600,3.56
2014-05-09,3.96,3.97,3.95,3.97,14639200,3.53
2014-05-08,3.94,3.99,3.94,3.96,18028600,3.52
2014-05-07,3.94,3.96,3.93,3.94,16584100,3.50
2014-05-06,3.94,3.97,3.94,3.94,18337000,3.50
2014-05-05,3.95,3.96,3.92,3.95,27309700,3.51
2014-05-02,3.96,3.96,3.96,3.96,000,3.52
2014-05-01,3.96,3.96,3.96,3.96,000,3.52
2014-04-30,3.98,3.99,3.95,3.96,13965600,3.52
2014-04-29,3.98,3.99,3.95,3.98,21860700,3.54
2014-04-28,3.97,4.00,3.96,3.98,27890600,3.54
2014-04-25,3.96,3.99,3.95,3.97,25019600,3.53
2014-04-24,3.96,3.98,3.94,3.96,14457600,3.52
2014-04-23,3.96,3.97,3.95,3.96,19988400,3.52
2014-04-22,3.95,3.98,3.94,3.97,13178200,3.53
2014-04-21,3.97,4.00,3.95,3.95,16166300,3.51
2014-04-18,3.99,3.99,3.96,3.98,16065900,3.54
2014-04-17,4.01,4.03,3.99,3.99,10025100,3.55
2014-04-16,4.00,4.03,3.99,4.02,16272100,3.58
2014-04-15,4.04,4.05,4.00,4.00,18530800,3.56
2014-04-14,4.06,4.07,4.03,4.05,20062700,3.60
2014-04-11,4.07,4.08,4.05,4.06,42653900,3.61
2014-04-10,4.02,4.09,4.01,4.08,48490500,3.63
2014-04-09,4.03,4.04,4.01,4.03,28626300,3.58
2014-04-08,3.99,4.07,3.98,4.03,79473700,3.58
